sample_id,split,condition,issue_type,severity,file_path,description,suggested_fix
hurricane_irma__909888420905930754__909888420905930754_2,style_ablation,misleading_camouflage,camouflage_complex_background_review,medium,data/v2/attacks/style_ablation/misleading_camouflage/hurricane_irma__909888420905930754__909888420905930754_2.png,variance=3125.4,Manual review.
hurricane_irma__909897041576329216__909897041576329216_0,style_ablation,benign_camouflage,camouflage_not_camouflaged,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_irma__909897041576329216__909897041576329216_0.png,contrast=2.05,Manual review.
hurricane_irma__909897041576329216__909897041576329216_0,style_ablation,benign_camouflage,camouflage_metadata_pixel_contrast_mismatch,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_irma__909897041576329216__909897041576329216_0.png,metadata=1.4311948231071432 independent=2.05,Review calculation.
hurricane_irma__909897041576329216__909897041576329216_0,style_ablation,direct_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/direct_camouflage/hurricane_irma__909897041576329216__909897041576329216_0.png,contrast=1.23,Manual review.
hurricane_irma__909957227842232320__909957227842232320_0,style_ablation,misleading_camouflage,camouflage_metadata_pixel_contrast_mismatch,medium,data/v2/attacks/style_ablation/misleading_camouflage/hurricane_irma__909957227842232320__909957227842232320_0.png,metadata=1.4521430351414357 independent=1.76,Review calculation.
hurricane_irma__909992667106496517__909992667106496517_0,style_ablation,benign_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_irma__909992667106496517__909992667106496517_0.png,contrast=1.20,Manual review.
hurricane_irma__910082914343305216__910082914343305216_0,style_ablation,benign_camouflage,camouflage_complex_background_review,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_irma__910082914343305216__910082914343305216_0.png,variance=2545.9,Manual review.
hurricane_irma__910082914343305216__910082914343305216_0,style_ablation,direct_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/direct_camouflage/hurricane_irma__910082914343305216__910082914343305216_0.png,contrast=1.30,Manual review.
hurricane_irma__910096270609534977__910096270609534977_0,style_ablation,benign_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_irma__910096270609534977__910096270609534977_0.png,contrast=1.26,Manual review.
hurricane_irma__910096270609534977__910096270609534977_0,style_ablation,misleading_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/misleading_camouflage/hurricane_irma__910096270609534977__910096270609534977_0.png,contrast=1.26,Manual review.
hurricane_irma__910110509852184576__910110509852184576_0,style_ablation,benign_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_irma__910110509852184576__910110509852184576_0.png,contrast=1.07,Manual review.
hurricane_irma__910110509852184576__910110509852184576_0,style_ablation,benign_camouflage,camouflage_metadata_pixel_contrast_mismatch,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_irma__910110509852184576__910110509852184576_0.png,metadata=1.422701560436529 independent=1.07,Review calculation.
hurricane_irma__910110509852184576__910110509852184576_0,style_ablation,misleading_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/misleading_camouflage/hurricane_irma__910110509852184576__910110509852184576_0.png,contrast=1.11,Manual review.
hurricane_irma__910110509852184576__910110509852184576_0,style_ablation,misleading_camouflage,camouflage_metadata_pixel_contrast_mismatch,medium,data/v2/attacks/style_ablation/misleading_camouflage/hurricane_irma__910110509852184576__910110509852184576_0.png,metadata=1.422701560436529 independent=1.11,Review calculation.
hurricane_irma__910116242232549376__910116242232549376_0,style_ablation,benign_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_irma__910116242232549376__910116242232549376_0.png,contrast=1.18,Manual review.
hurricane_irma__910116242232549376__910116242232549376_0,style_ablation,benign_camouflage,camouflage_metadata_pixel_contrast_mismatch,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_irma__910116242232549376__910116242232549376_0.png,metadata=1.4510830267133827 independent=1.18,Review calculation.
hurricane_irma__910116242232549376__910116242232549376_0,style_ablation,direct_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/direct_camouflage/hurricane_irma__910116242232549376__910116242232549376_0.png,contrast=1.05,Manual review.
hurricane_irma__910116242232549376__910116242232549376_0,style_ablation,direct_camouflage,camouflage_metadata_pixel_contrast_mismatch,medium,data/v2/attacks/style_ablation/direct_camouflage/hurricane_irma__910116242232549376__910116242232549376_0.png,metadata=1.4510830267133827 independent=1.05,Review calculation.
hurricane_irma__910116242232549376__910116242232549376_0,style_ablation,misleading_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/misleading_camouflage/hurricane_irma__910116242232549376__910116242232549376_0.png,contrast=1.17,Manual review.
hurricane_irma__910116242232549376__910116242232549376_0,style_ablation,misleading_camouflage,camouflage_metadata_pixel_contrast_mismatch,medium,data/v2/attacks/style_ablation/misleading_camouflage/hurricane_irma__910116242232549376__910116242232549376_0.png,metadata=1.4510830267133827 independent=1.17,Review calculation.
hurricane_irma__910117311943708672__910117311943708672_0,style_ablation,benign_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_irma__910117311943708672__910117311943708672_0.png,contrast=1.21,Manual review.
hurricane_irma__910117311943708672__910117311943708672_0,style_ablation,direct_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/direct_camouflage/hurricane_irma__910117311943708672__910117311943708672_0.png,contrast=1.19,Manual review.
hurricane_irma__910117311943708672__910117311943708672_0,style_ablation,direct_camouflage,camouflage_metadata_pixel_contrast_mismatch,medium,data/v2/attacks/style_ablation/direct_camouflage/hurricane_irma__910117311943708672__910117311943708672_0.png,metadata=1.4460648501298825 independent=1.19,Review calculation.
hurricane_irma__910117311943708672__910117311943708672_0,style_ablation,misleading_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/misleading_camouflage/hurricane_irma__910117311943708672__910117311943708672_0.png,contrast=1.27,Manual review.
hurricane_irma__910122015993995264__910122015993995264_3,style_ablation,benign_camouflage,camouflage_not_camouflaged,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_irma__910122015993995264__910122015993995264_3.png,contrast=1.93,Manual review.
hurricane_irma__910122015993995264__910122015993995264_3,style_ablation,benign_camouflage,camouflage_metadata_pixel_contrast_mismatch,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_irma__910122015993995264__910122015993995264_3.png,metadata=1.4482255969034592 independent=1.93,Review calculation.
hurricane_irma__910122015993995264__910122015993995264_3,style_ablation,direct_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/direct_camouflage/hurricane_irma__910122015993995264__910122015993995264_3.png,contrast=1.26,Manual review.
hurricane_irma__910150747228172288__910150747228172288_0,style_ablation,misleading_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/misleading_camouflage/hurricane_irma__910150747228172288__910150747228172288_0.png,contrast=1.27,Manual review.
hurricane_irma__910168623175557120__910168623175557120_0,style_ablation,benign_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_irma__910168623175557120__910168623175557120_0.png,contrast=1.21,Manual review.
hurricane_irma__910168623175557120__910168623175557120_0,style_ablation,direct_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/direct_camouflage/hurricane_irma__910168623175557120__910168623175557120_0.png,contrast=1.14,Manual review.
hurricane_irma__910168623175557120__910168623175557120_0,style_ablation,misleading_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/misleading_camouflage/hurricane_irma__910168623175557120__910168623175557120_0.png,contrast=1.16,Manual review.
hurricane_irma__910169542718091265__910169542718091265_1,style_ablation,benign_camouflage,camouflage_not_camouflaged,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_irma__910169542718091265__910169542718091265_1.png,contrast=1.81,Manual review.
hurricane_irma__910169542718091265__910169542718091265_1,style_ablation,benign_camouflage,camouflage_metadata_pixel_contrast_mismatch,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_irma__910169542718091265__910169542718091265_1.png,metadata=1.4452056206482355 independent=1.81,Review calculation.
hurricane_irma__910194740905353216__910194740905353216_0,style_ablation,benign_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_irma__910194740905353216__910194740905353216_0.png,contrast=1.18,Manual review.
hurricane_irma__910198059316981761__910198059316981761_0,style_ablation,benign_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_irma__910198059316981761__910198059316981761_0.png,contrast=1.28,Manual review.
hurricane_irma__910198059316981761__910198059316981761_0,style_ablation,direct_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/direct_camouflage/hurricane_irma__910198059316981761__910198059316981761_0.png,contrast=1.21,Manual review.
hurricane_irma__910198059316981761__910198059316981761_0,style_ablation,misleading_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/misleading_camouflage/hurricane_irma__910198059316981761__910198059316981761_0.png,contrast=1.22,Manual review.
hurricane_irma__910207417345908736__910207417345908736_0,style_ablation,benign_camouflage,camouflage_not_camouflaged,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_irma__910207417345908736__910207417345908736_0.png,contrast=2.10,Manual review.
hurricane_irma__910207417345908736__910207417345908736_0,style_ablation,benign_camouflage,camouflage_metadata_pixel_contrast_mismatch,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_irma__910207417345908736__910207417345908736_0.png,metadata=1.4296849004769452 independent=2.10,Review calculation.
hurricane_irma__910207417345908736__910207417345908736_0,style_ablation,direct_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/direct_camouflage/hurricane_irma__910207417345908736__910207417345908736_0.png,contrast=1.24,Manual review.
hurricane_irma__910207417345908736__910207417345908736_0,style_ablation,misleading_camouflage,camouflage_not_camouflaged,medium,data/v2/attacks/style_ablation/misleading_camouflage/hurricane_irma__910207417345908736__910207417345908736_0.png,contrast=2.10,Manual review.
hurricane_irma__910207417345908736__910207417345908736_0,style_ablation,misleading_camouflage,camouflage_metadata_pixel_contrast_mismatch,medium,data/v2/attacks/style_ablation/misleading_camouflage/hurricane_irma__910207417345908736__910207417345908736_0.png,metadata=1.4296849004769452 independent=2.10,Review calculation.
hurricane_irma__910207622896287744__910207622896287744_2,style_ablation,benign_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_irma__910207622896287744__910207622896287744_2.png,contrast=1.25,Manual review.
hurricane_irma__910207622896287744__910207622896287744_2,style_ablation,direct_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/direct_camouflage/hurricane_irma__910207622896287744__910207622896287744_2.png,contrast=1.25,Manual review.
hurricane_irma__910213017681281024__910213017681281024_0,style_ablation,benign_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_irma__910213017681281024__910213017681281024_0.png,contrast=1.17,Manual review.
hurricane_irma__910213017681281024__910213017681281024_0,style_ablation,direct_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/direct_camouflage/hurricane_irma__910213017681281024__910213017681281024_0.png,contrast=1.17,Manual review.
hurricane_irma__910213017681281024__910213017681281024_0,style_ablation,misleading_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/misleading_camouflage/hurricane_irma__910213017681281024__910213017681281024_0.png,contrast=1.19,Manual review.
hurricane_irma__910251691693326337__910251691693326337_0,style_ablation,direct_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/direct_camouflage/hurricane_irma__910251691693326337__910251691693326337_0.png,contrast=1.26,Manual review.
hurricane_irma__910259542763634688__910259542763634688_1,style_ablation,benign_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_irma__910259542763634688__910259542763634688_1.png,contrast=1.26,Manual review.
hurricane_irma__910261122187583490__910261122187583490_0,style_ablation,benign_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_irma__910261122187583490__910261122187583490_0.png,contrast=1.03,Manual review.
hurricane_irma__910261122187583490__910261122187583490_0,style_ablation,benign_camouflage,camouflage_metadata_pixel_contrast_mismatch,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_irma__910261122187583490__910261122187583490_0.png,metadata=1.4336412301257642 independent=1.03,Review calculation.
hurricane_irma__910261122187583490__910261122187583490_0,style_ablation,direct_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/direct_camouflage/hurricane_irma__910261122187583490__910261122187583490_0.png,contrast=1.02,Manual review.
hurricane_irma__910261122187583490__910261122187583490_0,style_ablation,direct_camouflage,camouflage_metadata_pixel_contrast_mismatch,medium,data/v2/attacks/style_ablation/direct_camouflage/hurricane_irma__910261122187583490__910261122187583490_0.png,metadata=1.4336412301257642 independent=1.02,Review calculation.
hurricane_irma__910261122187583490__910261122187583490_0,style_ablation,misleading_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/misleading_camouflage/hurricane_irma__910261122187583490__910261122187583490_0.png,contrast=1.07,Manual review.
hurricane_irma__910261122187583490__910261122187583490_0,style_ablation,misleading_camouflage,camouflage_metadata_pixel_contrast_mismatch,medium,data/v2/attacks/style_ablation/misleading_camouflage/hurricane_irma__910261122187583490__910261122187583490_0.png,metadata=1.4336412301257642 independent=1.07,Review calculation.
hurricane_maria__910532027107172353__910532027107172353_0,style_ablation,benign_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_maria__910532027107172353__910532027107172353_0.png,contrast=1.19,Manual review.
hurricane_maria__910532027107172353__910532027107172353_0,style_ablation,direct_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/direct_camouflage/hurricane_maria__910532027107172353__910532027107172353_0.png,contrast=1.14,Manual review.
hurricane_maria__910532027107172353__910532027107172353_0,style_ablation,misleading_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/misleading_camouflage/hurricane_maria__910532027107172353__910532027107172353_0.png,contrast=1.20,Manual review.
hurricane_maria__910538720117391360__910538720117391360_1,style_ablation,direct_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/direct_camouflage/hurricane_maria__910538720117391360__910538720117391360_1.png,contrast=1.29,Manual review.
hurricane_maria__910542863150202886__910542863150202886_0,style_ablation,direct_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/direct_camouflage/hurricane_maria__910542863150202886__910542863150202886_0.png,contrast=1.27,Manual review.
hurricane_maria__910558451067117568__910558451067117568_3,style_ablation,benign_camouflage,camouflage_metadata_pixel_contrast_mismatch,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_maria__910558451067117568__910558451067117568_3.png,metadata=1.191378939614578 independent=1.49,Review calculation.
hurricane_maria__910558451067117568__910558451067117568_3,style_ablation,direct_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/direct_camouflage/hurricane_maria__910558451067117568__910558451067117568_3.png,contrast=1.16,Manual review.
hurricane_maria__910558451067117568__910558451067117568_3,style_ablation,misleading_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/misleading_camouflage/hurricane_maria__910558451067117568__910558451067117568_3.png,contrast=1.28,Manual review.
hurricane_maria__910571114803363840__910571114803363840_1,style_ablation,benign_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_maria__910571114803363840__910571114803363840_1.png,contrast=1.17,Manual review.
hurricane_maria__910571114803363840__910571114803363840_1,style_ablation,direct_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/direct_camouflage/hurricane_maria__910571114803363840__910571114803363840_1.png,contrast=1.11,Manual review.
hurricane_maria__910571114803363840__910571114803363840_1,style_ablation,direct_camouflage,camouflage_metadata_pixel_contrast_mismatch,medium,data/v2/attacks/style_ablation/direct_camouflage/hurricane_maria__910571114803363840__910571114803363840_1.png,metadata=1.3982970024555283 independent=1.11,Review calculation.
hurricane_maria__910571114803363840__910571114803363840_1,style_ablation,misleading_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/misleading_camouflage/hurricane_maria__910571114803363840__910571114803363840_1.png,contrast=1.17,Manual review.
hurricane_maria__911634445035278337__911634445035278337_0,style_ablation,benign_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_maria__911634445035278337__911634445035278337_0.png,contrast=1.23,Manual review.
hurricane_maria__911634445035278337__911634445035278337_0,style_ablation,direct_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/direct_camouflage/hurricane_maria__911634445035278337__911634445035278337_0.png,contrast=1.09,Manual review.
hurricane_maria__911634445035278337__911634445035278337_0,style_ablation,misleading_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/misleading_camouflage/hurricane_maria__911634445035278337__911634445035278337_0.png,contrast=1.21,Manual review.
hurricane_maria__911650692368158721__911650692368158721_3,style_ablation,benign_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_maria__911650692368158721__911650692368158721_3.png,contrast=1.14,Manual review.
hurricane_maria__911650692368158721__911650692368158721_3,style_ablation,direct_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/direct_camouflage/hurricane_maria__911650692368158721__911650692368158721_3.png,contrast=1.17,Manual review.
hurricane_maria__911650692368158721__911650692368158721_3,style_ablation,misleading_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/misleading_camouflage/hurricane_maria__911650692368158721__911650692368158721_3.png,contrast=1.20,Manual review.
hurricane_maria__911818109123747846__911818109123747846_3,style_ablation,benign_camouflage,camouflage_complex_background_review,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_maria__911818109123747846__911818109123747846_3.png,variance=2542.8,Manual review.
hurricane_maria__911881820559544320__911881820559544320_3,style_ablation,benign_camouflage,camouflage_not_camouflaged,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_maria__911881820559544320__911881820559544320_3.png,contrast=1.94,Manual review.
hurricane_maria__911881820559544320__911881820559544320_3,style_ablation,benign_camouflage,camouflage_metadata_pixel_contrast_mismatch,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_maria__911881820559544320__911881820559544320_3.png,metadata=1.4244915291071767 independent=1.94,Review calculation.
hurricane_maria__912279176895451136__912279176895451136_0,style_ablation,direct_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/direct_camouflage/hurricane_maria__912279176895451136__912279176895451136_0.png,contrast=1.21,Manual review.
hurricane_maria__912305236928339968__912305236928339968_0,style_ablation,direct_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/direct_camouflage/hurricane_maria__912305236928339968__912305236928339968_0.png,contrast=1.23,Manual review.
hurricane_maria__912357558484058112__912357558484058112_0,style_ablation,benign_camouflage,camouflage_not_camouflaged,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_maria__912357558484058112__912357558484058112_0.png,contrast=1.93,Manual review.
hurricane_maria__912357558484058112__912357558484058112_0,style_ablation,benign_camouflage,camouflage_metadata_pixel_contrast_mismatch,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_maria__912357558484058112__912357558484058112_0.png,metadata=1.4008239043869508 independent=1.93,Review calculation.
hurricane_maria__912357558484058112__912357558484058112_0,style_ablation,misleading_camouflage,camouflage_not_camouflaged,medium,data/v2/attacks/style_ablation/misleading_camouflage/hurricane_maria__912357558484058112__912357558484058112_0.png,contrast=1.97,Manual review.
hurricane_maria__912357558484058112__912357558484058112_0,style_ablation,misleading_camouflage,camouflage_metadata_pixel_contrast_mismatch,medium,data/v2/attacks/style_ablation/misleading_camouflage/hurricane_maria__912357558484058112__912357558484058112_0.png,metadata=1.4008239043869508 independent=1.97,Review calculation.
hurricane_maria__912393267387478016__912393267387478016_0,style_ablation,benign_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_maria__912393267387478016__912393267387478016_0.png,contrast=1.29,Manual review.
hurricane_maria__912393267387478016__912393267387478016_0,style_ablation,direct_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/direct_camouflage/hurricane_maria__912393267387478016__912393267387478016_0.png,contrast=1.23,Manual review.
hurricane_maria__912393267387478016__912393267387478016_0,style_ablation,misleading_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/misleading_camouflage/hurricane_maria__912393267387478016__912393267387478016_0.png,contrast=1.28,Manual review.
hurricane_maria__913047030225915904__913047030225915904_1,style_ablation,benign_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_maria__913047030225915904__913047030225915904_1.png,contrast=1.16,Manual review.
hurricane_maria__913047030225915904__913047030225915904_1,style_ablation,direct_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/direct_camouflage/hurricane_maria__913047030225915904__913047030225915904_1.png,contrast=1.29,Manual review.
hurricane_maria__913338746342379521__913338746342379521_0,style_ablation,benign_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_maria__913338746342379521__913338746342379521_0.png,contrast=1.27,Manual review.
hurricane_maria__913338746342379521__913338746342379521_0,style_ablation,direct_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/direct_camouflage/hurricane_maria__913338746342379521__913338746342379521_0.png,contrast=1.21,Manual review.
hurricane_maria__913338746342379521__913338746342379521_0,style_ablation,misleading_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/misleading_camouflage/hurricane_maria__913338746342379521__913338746342379521_0.png,contrast=1.23,Manual review.
hurricane_maria__916028011023126529__916028011023126529_0,style_ablation,benign_camouflage,camouflage_metadata_pixel_contrast_mismatch,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_maria__916028011023126529__916028011023126529_0.png,metadata=1.317988331719599 independent=1.60,Review calculation.
hurricane_maria__916028011023126529__916028011023126529_0,style_ablation,direct_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/direct_camouflage/hurricane_maria__916028011023126529__916028011023126529_0.png,contrast=1.01,Manual review.
hurricane_maria__916028011023126529__916028011023126529_0,style_ablation,direct_camouflage,camouflage_metadata_pixel_contrast_mismatch,medium,data/v2/attacks/style_ablation/direct_camouflage/hurricane_maria__916028011023126529__916028011023126529_0.png,metadata=1.317988331719599 independent=1.01,Review calculation.
hurricane_maria__916292237700497408__916292237700497408_1,style_ablation,benign_camouflage,camouflage_metadata_pixel_contrast_mismatch,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_maria__916292237700497408__916292237700497408_1.png,metadata=1.3871288075977248 independent=1.67,Review calculation.
hurricane_maria__917920718603673601__917920718603673601_0,style_ablation,direct_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/direct_camouflage/hurricane_maria__917920718603673601__917920718603673601_0.png,contrast=1.26,Manual review.
hurricane_maria__921756266531143680__921756266531143680_0,style_ablation,direct_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/direct_camouflage/hurricane_maria__921756266531143680__921756266531143680_0.png,contrast=1.29,Manual review.
hurricane_maria__921756266531143680__921756266531143680_0,style_ablation,misleading_camouflage,camouflage_not_camouflaged,medium,data/v2/attacks/style_ablation/misleading_camouflage/hurricane_maria__921756266531143680__921756266531143680_0.png,contrast=1.87,Manual review.
hurricane_maria__921756266531143680__921756266531143680_0,style_ablation,misleading_camouflage,camouflage_metadata_pixel_contrast_mismatch,medium,data/v2/attacks/style_ablation/misleading_camouflage/hurricane_maria__921756266531143680__921756266531143680_0.png,metadata=1.455523116306832 independent=1.87,Review calculation.
hurricane_maria__922115365387358208__922115365387358208_0,style_ablation,direct_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/direct_camouflage/hurricane_maria__922115365387358208__922115365387358208_0.png,contrast=1.04,Manual review.
hurricane_maria__922115365387358208__922115365387358208_0,style_ablation,direct_camouflage,camouflage_metadata_pixel_contrast_mismatch,medium,data/v2/attacks/style_ablation/direct_camouflage/hurricane_maria__922115365387358208__922115365387358208_0.png,metadata=1.3377149404282567 independent=1.04,Review calculation.
hurricane_maria__922322835896287232__922322835896287232_0,style_ablation,direct_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/direct_camouflage/hurricane_maria__922322835896287232__922322835896287232_0.png,contrast=1.17,Manual review.
hurricane_maria__922322835896287232__922322835896287232_0,style_ablation,misleading_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/misleading_camouflage/hurricane_maria__922322835896287232__922322835896287232_0.png,contrast=1.20,Manual review.
hurricane_maria__923142857837465600__923142857837465600_0,style_ablation,benign_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_maria__923142857837465600__923142857837465600_0.png,contrast=1.14,Manual review.
hurricane_maria__923142857837465600__923142857837465600_0,style_ablation,benign_camouflage,camouflage_metadata_pixel_contrast_mismatch,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_maria__923142857837465600__923142857837465600_0.png,metadata=1.4427032853492034 independent=1.14,Review calculation.
hurricane_maria__923142857837465600__923142857837465600_0,style_ablation,benign_camouflage,camouflage_complex_background_review,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_maria__923142857837465600__923142857837465600_0.png,variance=4952.5,Manual review.
hurricane_maria__923142857837465600__923142857837465600_0,style_ablation,direct_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/direct_camouflage/hurricane_maria__923142857837465600__923142857837465600_0.png,contrast=1.27,Manual review.
hurricane_maria__923142857837465600__923142857837465600_0,style_ablation,direct_camouflage,camouflage_complex_background_review,medium,data/v2/attacks/style_ablation/direct_camouflage/hurricane_maria__923142857837465600__923142857837465600_0.png,variance=3004.5,Manual review.
hurricane_maria__923142857837465600__923142857837465600_0,style_ablation,misleading_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/misleading_camouflage/hurricane_maria__923142857837465600__923142857837465600_0.png,contrast=1.03,Manual review.
hurricane_maria__923142857837465600__923142857837465600_0,style_ablation,misleading_camouflage,camouflage_metadata_pixel_contrast_mismatch,medium,data/v2/attacks/style_ablation/misleading_camouflage/hurricane_maria__923142857837465600__923142857837465600_0.png,metadata=1.4427032853492034 independent=1.03,Review calculation.
hurricane_maria__923142857837465600__923142857837465600_0,style_ablation,misleading_camouflage,camouflage_complex_background_review,medium,data/v2/attacks/style_ablation/misleading_camouflage/hurricane_maria__923142857837465600__923142857837465600_0.png,variance=4905.6,Manual review.
hurricane_maria__923212089774063616__923212089774063616_0,style_ablation,benign_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_maria__923212089774063616__923212089774063616_0.png,contrast=1.03,Manual review.
hurricane_maria__923212089774063616__923212089774063616_0,style_ablation,benign_camouflage,camouflage_metadata_pixel_contrast_mismatch,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_maria__923212089774063616__923212089774063616_0.png,metadata=1.4409041802228124 independent=1.03,Review calculation.
hurricane_maria__923212089774063616__923212089774063616_0,style_ablation,misleading_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/misleading_camouflage/hurricane_maria__923212089774063616__923212089774063616_0.png,contrast=1.09,Manual review.
