split_name,sample_id,duplicate_cluster_id,event_name,damage_label_normalized,sha256,perceptual_hash
main,mexico_earthquake__911622599452409856__911622599452409856_0,cluster_02824,mexico_earthquake,severe_damage,ba0ec818ad19bacccd061b04fbe5f55421228bab74ced74274fb82dcc3b5fa14,1949591c9494b4b3
main,mexico_earthquake__911683426595590144__911683426595590144_0,cluster_02829,mexico_earthquake,severe_damage,38de343b47a192fd162aefe6d0d20a723d93ff3dcefbcdcb4eb5b8a80228e497,080dae2714832393
main,mexico_earthquake__911773444978675712__911773444978675712_0,cluster_01027,mexico_earthquake,mild_damage,04b55770938a62d7764439b99697fc027e2d3f4040a812f26fc6b368265fa5b0,93430b8b1b2d2d27
main,mexico_earthquake__911801561780699137__911801561780699137_0,cluster_02834,mexico_earthquake,severe_damage,cc25a15132850495f5fb4ea450062243b6c25bdc5cf1e5bd7d0bb150d479e2c5,40401a0c8c8c044d
main,mexico_earthquake__912111866595471360__912111866595471360_1,cluster_02845,mexico_earthquake,severe_damage,38870e4d4799f7e00933d47759b0b7f43c4e1106a471c715a7776e9ce64ab5d5,0f1f0e2f3b335a12
main,mexico_earthquake__912163228716814337__912163228716814337_0,cluster_02846,mexico_earthquake,severe_damage,1355e8ac770524b4b5f4c25febffd452f26326d02137afed5bf12df5bfe73763,bf6e4e4f573e4fcc
main,mexico_earthquake__912331848478609409__912331848478609409_0,cluster_02848,mexico_earthquake,severe_damage,87d3c89ce73da12f14f49cb9f2da6fe89bd80a332d940a1a52697bc9a34c6c6f,800042301c1c9818
main,mexico_earthquake__912466758602313728__912466758602313728_0,cluster_02853,mexico_earthquake,severe_damage,f55eb82e457d654c0eb7f85764d3ce03ee90a74d7aeac206cdbcfdca519feec2,73673d6c49094d6c
main,mexico_earthquake__912982510518247424__912982510518247424_0,cluster_02867,mexico_earthquake,severe_damage,da2ea6236283c17257981da0f9c39c3f7796121e84e8149ae9e7cf6fa0e7da4b,06436161fcb0e0e2
main,mexico_earthquake__913002540119330816__913002540119330816_0,cluster_02856,mexico_earthquake,severe_damage,1b21ba6990f5d31b2d369223645c6d22b38ba18062b5b3cc0dd07405c73062ab,2b0b9b8f0e41c1d8
main,mexico_earthquake__913044211611652097__913044211611652097_0,cluster_02857,mexico_earthquake,severe_damage,99da1fbe3891ca26b1de1e7bc540b236729a7a9c8895fe5c4432ea6907a900e7,2f27c0cc65331333
main,mexico_earthquake__913355330100301829__913355330100301829_0,cluster_02861,mexico_earthquake,severe_damage,15d1b3b50e6f1dd42e161f82f8c2e14576e0a15c5c0ed11773788722f8ac6e08,0636044ac4c1434e
main,mexico_earthquake__913806954023325697__913806954023325697_0,cluster_02864,mexico_earthquake,severe_damage,f14e3e48350bed9222fe683993a929fa7fb8df350d488a3fa70362dfd832ef63,1747e7031b8f484a
main,mexico_earthquake__914104822131040256__914104822131040256_0,cluster_01031,mexico_earthquake,mild_damage,5a69e51b846bdcdcec74be01a96e7ae3918deff5888702c1ffd9cb589bc88e3d,adaa2b8aaaae8eac
main,mexico_earthquake__914823897601605632__914823897601605632_0,cluster_02870,mexico_earthquake,severe_damage,1e34b5e2012d72dc5d69b38c39f3f09e359983c8d26de83342c5a2b34760c8fe,333736282c313615
main,mexico_earthquake__914952139209891852__914952139209891852_1,cluster_02872,mexico_earthquake,mild_damage,c988a4efab5252f27c72fe192b0d0418720508d632e07de4efe08285ceedbf28,161b0e0e2b16160b
main,mexico_earthquake__915079996900827136__915079996900827136_0,cluster_02873,mexico_earthquake,severe_damage,7800cdc476d6af119280895b8575b3524257e34a5d43a07f43413b6db2685ed2,7363694a161b2a4a
main,srilanka_floods__869954479524691968__869954479524691968_0,cluster_02877,srilanka_floods,severe_damage,869d11a3d5afd1580a1293a52e2559ca40c7fc1f4bd80ef4bfe0f1d9db71e7cf,9d09e4ccf6332b63
main,srilanka_floods__869957051547435008__869957051547435008_0,cluster_02878,srilanka_floods,severe_damage,e3eeecd8b92b7325a2efdf9c4fab2844781ac0f6fed161b77432c05f96e86537,0a8a9a034f393317
main,srilanka_floods__869967714948849664__869967714948849664_0,cluster_02880,srilanka_floods,severe_damage,669ec999b27b223290bf3024b9db7a941b76a119596f88a02a6433e09dcc8636,736b29247c343499
main,srilanka_floods__869984832364756992__869984832364756992_0,cluster_02913,srilanka_floods,severe_damage,c8ce297f5ea23bfea378e08f70619478dd57490a9ffc7cffb67edf9ad057b149,9f531b0907879f2f
main,srilanka_floods__869999741165109248__869999741165109248_0,cluster_02882,srilanka_floods,severe_damage,8c4ca721a9d137159f6b58606d187b4648013d20b55bf7db31f79fa5da4d37b5,737370585849da4a
main,srilanka_floods__870003422514208768__870003422514208768_0,cluster_02883,srilanka_floods,severe_damage,d1b2b829861e20bfbe2a7b17ba0e0a8f9d7a4e4046ba5a76dd920c5a4fd2d8a4,5917320429227070
main,srilanka_floods__870013706935119872__870013706935119872_0,cluster_01036,srilanka_floods,mild_damage,f08e635360e432d8e27fd35503ab9239f71d2ef0d7e03c782b09eb92fb5b999c,dddcf8a9c9c9d499
main,srilanka_floods__870043559076007936__870043559076007936_0,cluster_01038,srilanka_floods,mild_damage,8e03ce72e113f4faeb3745143bcade2a81b7e5b17b39d40bd06a871299a8d952,1919b98d8d8c2219
main,srilanka_floods__870061681493155844__870061681493155844_0,cluster_02887,srilanka_floods,severe_damage,f0a656aba775cdda506281325bfa6b2444d0aff8189d168a4dad646f09d882b5,d37b0f0f2bfbffff
main,srilanka_floods__870134495650906112__870134495650906112_0,cluster_02889,srilanka_floods,severe_damage,2a3b9a5a32b8f84c37ed216f8367fce668de31b4135fb06dd5a5fd9082af22e8,000358d89b9a52e1
main,srilanka_floods__870140216656502784__870140216656502784_0,cluster_02890,srilanka_floods,severe_damage,17754497525054caed8772b9dfacb6818d8230af710454661c3f1a584c517c0b,54d0808909600910
main,srilanka_floods__870182877706715139__870182877706715139_2,cluster_02893,srilanka_floods,severe_damage,1eb0865d5c2ae7b2fda7ce9b0282012c4b54501f0a5ac478daa6d72abc541510,3c361e9d1c0c1e0e
main,srilanka_floods__870283105151668224__870283105151668224_0,cluster_02899,srilanka_floods,mild_damage,7ea4ac07dbb644a00ff28462967a323816e76f168bce4923f747431e3fa0f07d,8e4e4e8d93938326
main,srilanka_floods__870331956415909890__870331956415909890_1,cluster_02900,srilanka_floods,mild_damage,ff9cc0dbd30e3a6c5d88e267068ebc469e9435c081b1af1723884fb3c82039fb,7e7ff7f06068e5cf
main,srilanka_floods__870528490184908800__870528490184908800_0,cluster_02903,srilanka_floods,severe_damage,9337f937ebefd2f8cfe0e1a7d25389004b20799ac51e85bed43d3ce17f74dc88,7cdeca4dbb3f8f1a
main,srilanka_floods__870539388001722368__870539388001722368_0,cluster_01048,srilanka_floods,mild_damage,39465ff14f21fb3cd9599f3739a0ef2347aee5df908c5effff2a050df2c8ede9,030f8d2f0f0f0b48
main,srilanka_floods__870552370744315905__870552370744315905_0,cluster_02904,srilanka_floods,severe_damage,a4f03a062b27d181d6f168b102868308cd1930ce5ac634f9353ebd955071030b,8c38300e5ae472d8
main,srilanka_floods__870559283880112128__870559283880112128_0,cluster_02906,srilanka_floods,severe_damage,d75d33a38de943b45f754d1101711298070b882d5220734f7a772cc4d5190185,1a9e891d9f0f4b4b
main,srilanka_floods__870570338723086337__870570338723086337_0,cluster_02907,srilanka_floods,severe_damage,1470bacf133f38984e56ac3089b4d16b2c4950a7a83dc4aa5d80377d81a391db,070d4fc3429c0c0c
main,srilanka_floods__870605057548443648__870605057548443648_0,cluster_02909,srilanka_floods,severe_damage,c15f7a65d366c580b34fe3cc17ab1c21e2333a215daccf25e353a512dbb73aa6,2b260e991979daa5
main,srilanka_floods__870635993661091840__870635993661091840_0,cluster_02910,srilanka_floods,severe_damage,41c59a9755978502dffd02197fd1fd0c1574073df197379ea0a4df4d5cdb425d,2f3747c58d8d010b
main,srilanka_floods__870678906940129280__870678906940129280_0,cluster_02912,srilanka_floods,severe_damage,b7e1bab87b7e8afa3845acf6465d526d13d63b7d0f53f40399b79c57c82fde80,ca4afb46cbe7ede6
main,srilanka_floods__871260385252343808__871260385252343808_0,cluster_02917,srilanka_floods,severe_damage,f6d18881183e8cb158dc3964e1a9be316f26620dfb20ee01dc320b74984af476,6c69196f4f4e6a62
main,srilanka_floods__871328241956597761__871328241956597761_0,cluster_02918,srilanka_floods,severe_damage,59400f684e743b5c3d4d786b6440708af8df459f7a6a8b1b7fb4ad4d4dda2a0b,e3631b195821331b
main,srilanka_floods__871494277951508482__871494277951508482_0,cluster_02919,srilanka_floods,severe_damage,9abc3781c657edb70550e20544cc2d1209cc45ba21b4bc40e1265afb8144d852,3b9590c20f3948c0
main,srilanka_floods__872044691885305858__872044691885305858_0,cluster_02921,srilanka_floods,severe_damage,0b016247b4bf4a939752356f336e145f8f400c22789ad72c82e587de974f653e,361e0e8e1ec6e737
main,srilanka_floods__872076035726204929__872076035726204929_0,cluster_02922,srilanka_floods,severe_damage,5cd003460756b0f0c1e2aae7b000c208d5edad536928723207166ade529e38d1,450f7feb0dcde75d
main,srilanka_floods__873663464774017024__873663464774017024_0,cluster_02928,srilanka_floods,severe_damage,1b3e7b2ad463d64885f6ff827b1eae349173806d259b3f680608e2e5c31475e5,3f5b13a5ac6e9e9e
main,srilanka_floods__875502695922139137__875502695922139137_0,cluster_02931,srilanka_floods,severe_damage,cd82dfa510a3f4dee1bc34079605f11edbf8f24581481c536de59f906c7de8fc,2342c360210eb4f6
style_ablation,california_wildfires__917828328475680768__917828328475680768_0,cluster_00378,california_wildfires,mild_damage,6bf4741d9f30c51935709ffdc5886f2b2f523fd0d8802ed72f285d2b8900f7c7,19193f3e9fdfcd48
style_ablation,california_wildfires__917994406732615681__917994406732615681_0,cluster_00382,california_wildfires,mild_damage,27398a4cc4f247994e8e4bac17b2bc2b0367433ae2338cdb0139dd4711ef22bd,6f4f0f0f8e2e3d05
style_ablation,california_wildfires__918090018190655488__918090018190655488_0,cluster_01162,california_wildfires,severe_damage,e02f5cc677104829a3530620b1280c52a1fc8392dc5ab94255580b93302e36da,04095bc9945c4d8d
style_ablation,california_wildfires__918106736019591169__918106736019591169_0,cluster_01170,california_wildfires,severe_damage,32cf1000472e1e302b040be128b707399a723bb5dd910de84be45b0ccd45c1cd,ce7b3b17070e9789
style_ablation,california_wildfires__918237552271872001__918237552271872001_0,cluster_01180,california_wildfires,severe_damage,287b88b3c6cd812782f5f1eaa24ce2b781397caa0217f2ad18114f3b89eb7c3a,1f0f2f37679195dc
style_ablation,california_wildfires__919937237676040192__919937237676040192_0,cluster_00394,california_wildfires,mild_damage,2d72fe97b74a8e052bd8be255f7f58cf484d909533d5cdfd7c45447d5095bf2e,074f031d30b09183
style_ablation,california_wildfires__919975227953762304__919975227953762304_0,cluster_00398,california_wildfires,mild_damage,0bdc6b0604407cd5739f8f37551a87b8ee1809fc2e4d439f0f27ccb2c345f145,0bc7730314060009
style_ablation,california_wildfires__920045440594268160__920045440594268160_0,cluster_01287,california_wildfires,severe_damage,88af8fd5612feb65f49c761ce9aace8add2ef763dc30e5b92781ff7111bc6c71,0747474f0f0f0f8e
style_ablation,california_wildfires__920382328618278912__920382328618278912_0,cluster_01326,california_wildfires,severe_damage,1f918600f72599df6ce2818e37c55a08c1e97fd734bde8417c9d1557a8a6fd98,434d587373228400
style_ablation,california_wildfires__921089830074929153__921089830074929153_0,cluster_00406,california_wildfires,mild_damage,f189f5c15734f3ca7e1df87477e8dfeae8ea0dbc30c0f1fa86e90e127acc7236,23696969293b594c
style_ablation,california_wildfires__921116100527521792__921116100527521792_0,cluster_01382,california_wildfires,severe_damage,db249a51660d961b8572910df9fde5e38700caf69348a2c04e44f6f63bbb3055,3631343777771909
style_ablation,california_wildfires__921528721563095041__921528721563095041_0,cluster_00411,california_wildfires,mild_damage,160b33b3be4ca5b0209f5206d6cec5299668cb19e0fef73fb482e113fe15d62d,c81949d2d24c554d
style_ablation,california_wildfires__922468220388429824__922468220388429824_0,cluster_00416,california_wildfires,mild_damage,167c8d89267a7230c81419372c5a3eef6c4c916bc5895534cf5b4c7fabd360b2,322b2eac2666c98c
style_ablation,hurricane_harvey__901692835698798592__901692835698798592_0,cluster_00017,hurricane_harvey,little_or_no_damage,1ab5c3e6c4d8dcc93c856a12e07fc46a7327f59f41b1434de5335fdbf06bb762,7c3f173fecae3938
style_ablation,hurricane_harvey__901776373177561088__901776373177561088_0,cluster_00438,hurricane_harvey,mild_damage,319289a005e115a8939e048287a4cf7497722ff91bfc412de267e5421a548c83,0f2f1f3e3b3b7b53
style_ablation,hurricane_harvey__904211400360427520__904211400360427520_0,cluster_00029,hurricane_harvey,little_or_no_damage,0bbcdae528413f0aa201a2abea0ad152a1c35313999a198caa6db228c0670547,0c0c2d3616561617
style_ablation,hurricane_harvey__904322912206950401__904322912206950401_0,cluster_00450,hurricane_harvey,mild_damage,73d4627888fdea9658f64f8f565b2bf4a1d2d70eefb88772919d75e2f79bc4fa,a7c7e5af9301a478
style_ablation,hurricane_harvey__904606118525239296__904606118525239296_0,cluster_01596,hurricane_harvey,severe_damage,83615a4f60b5b39ca3b632f04bc3105ca2cbfa3b3afba7c4114d1c04e3947cb5,401160e616162d69
style_ablation,hurricane_harvey__904728264614133761__904728264614133761_0,cluster_01614,hurricane_harvey,severe_damage,e690774e6c61a9a795a545796429996a754094b554d9cf56ef81e1c471874785,6f8eeede3cacfc3c
style_ablation,hurricane_harvey__904755214879678464__904755214879678464_0,cluster_00039,hurricane_harvey,little_or_no_damage,838c87a64e1b15d9dde2ad468bb8a16ed3e810aa943e0ede54f5db2d6e83fa24,274fd67a1d0d272f
style_ablation,hurricane_harvey__904830090386735105__904830090386735105_0,cluster_00041,hurricane_harvey,little_or_no_damage,c67a0e0779022e0a1e4cb2469387f165590e8fd16fa74a735e09fe2a0772d5a3,86c4ece8aeaa8d8b
style_ablation,hurricane_harvey__904849577450160128__904849577450160128_0,cluster_01630,hurricane_harvey,severe_damage,ea5fc85f7c3bead9770e9d1d7aef23fa130ada96892b890e80a382c7266bf870,7d3b51d5d9373641
style_ablation,hurricane_harvey__905420310081675267__905420310081675267_0,cluster_00053,hurricane_harvey,little_or_no_damage,5218ab130b6bf3bb1aa20df405dab4c984d6af4eb06abc4012241b068578fdb7,4969389e8c181d08
style_ablation,hurricane_harvey__905479907920277504__905479907920277504_0,cluster_01703,hurricane_harvey,severe_damage,8446f981066917bd99a2f6c0259330934f0d837de1155b03fe3039d26c3fac87,4c00938731b13027
style_ablation,hurricane_harvey__905852739716075521__905852739716075521_0,cluster_00507,hurricane_harvey,mild_damage,32d784d9754c35748a3f8e62554b6d1f04a2b14b5d359b1f92d0208dec8730bc,7595d53333313133
style_ablation,hurricane_harvey__905897170007711744__905897170007711744_0,cluster_00061,hurricane_harvey,little_or_no_damage,cf6a2a2c571ecd47583a0c67c8d5fe5003759f55eb5645261f739ca943a16ba9,a9696949150c1f1f
style_ablation,hurricane_harvey__906002921350979584__906002921350979584_0,cluster_01759,hurricane_harvey,severe_damage,6662737070fca1ef2d7dcad01aa3dc1e095beac917cf3e5a4f4121c4b4ad225f,9e3769068a684c4c
style_ablation,hurricane_harvey__906200820961693697__906200820961693697_0,cluster_01831,hurricane_harvey,little_or_no_damage,1a27972ec1eccb1c7f995fea8d3bee335b02a68ee013c2ed238c16f4c5351bce,690a25e3869b13c1
style_ablation,hurricane_harvey__906242339861037056__906242339861037056_0,cluster_00521,hurricane_harvey,mild_damage,138c8a6e5eb97b511d781f8f5eacbac502c82f210e555132b9fcca36f2c96802,a7a6383f8b8dc572
style_ablation,hurricane_harvey__906801256127254529__906801256127254529_0,cluster_00069,hurricane_harvey,little_or_no_damage,2bfcbb37cf63b90074291915b58b72dbc9cb9741cc6f760771449159060ba9a0,ffeecfc2e2d3d8d0
style_ablation,hurricane_harvey__906918192550948865__906918192550948865_0,cluster_00535,hurricane_harvey,mild_damage,2093982f363fa245ddfd0f239d9d68a5a1e36742d0cc1de5247be491ae4e72b6,1999181a1b1b1e1f
style_ablation,hurricane_harvey__907086785599213568__907086785599213568_0,cluster_00541,hurricane_harvey,mild_damage,194a52894015580c1ddfc2b456bb2967a72c7dbc6c48b5fd01f94fb376ad4077,7a4da1b18ab63434
style_ablation,hurricane_harvey__907153066864136193__907153066864136193_0,cluster_00075,hurricane_harvey,little_or_no_damage,a57af33b6b2081bb6318aacdbe7b64b517b409d4e22cb542891cf37e39c06abd,0003050d03430303
style_ablation,hurricane_harvey__907315724275695616__907315724275695616_0,cluster_00080,hurricane_harvey,little_or_no_damage,dd60f4047134698bea2d8fa9c28bb03aab8d687b23ce099b4553cc3d8086a202,874d0f8f0700f8f0
style_ablation,hurricane_harvey__907398192567930882__907398192567930882_0,cluster_00084,hurricane_harvey,little_or_no_damage,9d4e523d8538ae83fd05b74a9f9db63351ec830221d6e547c61a056337c4ba17,0e8cfdd96b3bd2c2
style_ablation,hurricane_harvey__908584190446264320__908584190446264320_0,cluster_00089,hurricane_harvey,little_or_no_damage,56dbf579ba658cd58e3e6f7dafbce7d5594001394e9caae6a9a8b20cf8551eda,246060941e1ebc7e
style_ablation,hurricane_harvey__908912388002459648__908912388002459648_0,cluster_01925,hurricane_harvey,severe_damage,7983c1fd0128ddf9d9536d338eb3f196e31527034feba4a6f5748f91d67180e6,17954d03e5674200
style_ablation,hurricane_harvey__909220520461180928__909220520461180928_0,cluster_00097,hurricane_harvey,little_or_no_damage,e846f0bd927398bab7ef251aba9f68b9509a3d8043f93419dcb2d80919ea2120,cf6a68e4e1eb6971
style_ablation,hurricane_harvey__909819421606141953__909819421606141953_0,cluster_00603,hurricane_harvey,mild_damage,3dbe7eb616acb4d20acce3ba44c230be198f180592934f316a2abd72786a3b91,5858c8a82caca42c
style_ablation,hurricane_irma__905701933339566080__905701933339566080_0,cluster_00111,hurricane_irma,little_or_no_damage,be1747a9399323af7c2c7d2466c737d771203d35fe4db11470a7687918aabf39,1c9931b02a4cc88a
style_ablation,hurricane_irma__909384142768492544__909384142768492544_0,cluster_02005,hurricane_irma,severe_damage,b36cb5a8515c34fb06693061e7761cbb4da73f6f2f234cec8c67cb8e4ffb4ae9,628a0c3c0c64cc1c
style_ablation,hurricane_irma__909385864500989952__909385864500989952_0,cluster_02007,hurricane_irma,severe_damage,0edd8e21d1b687987b71c90607b3cc9a161ebc2d57c1b60f66abd35d316bde7a,c01b4ce18a1c7b07
style_ablation,hurricane_irma__909409487030771712__909409487030771712_0,cluster_00136,hurricane_irma,little_or_no_damage,9460fb272af8dc86be930840195ecc8ab439dc6c2a823dfd2e0bb9e1d042a92a,f8f8bdb766449595
style_ablation,hurricane_irma__909418648996999168__909418648996999168_3,cluster_00637,hurricane_irma,little_or_no_damage,434f31afe4e521a399ed777f0bb8ec9f115fa2e9bfddfe8c467ae84cb0520ed6,f880210101073e80
style_ablation,hurricane_irma__909421586893070338__909421586893070338_0,cluster_00639,hurricane_irma,mild_damage,191a145d7108b3077ccca3d3c423ac37b57f7f8276b6048cae904117b616a10c,5b539772f1194f6b
style_ablation,hurricane_irma__909451341067677696__909451341067677696_0,cluster_00152,hurricane_irma,little_or_no_damage,c690e32fe2ab21be52983522ef2cd5c04d7ce9fbd614e410a7a8728ae50de522,9f038294dc350313
style_ablation,hurricane_irma__909466733173465088__909466733173465088_0,cluster_00650,hurricane_irma,mild_damage,41d64a62d2e2586eea7c34d4912da5174dacfed20c729ba07cf6fb6a5d281898,4f4f733b77477b57
style_ablation,hurricane_irma__909481301274587136__909481301274587136_2,cluster_00655,hurricane_irma,little_or_no_damage,bd63b366293d3a1948fdbb0c025b68ada0741df6e38fcdfed9a9e58430bfa010,70610e8222e6d6e3
style_ablation,hurricane_irma__909714323156733952__909714323156733952_0,cluster_00168,hurricane_irma,little_or_no_damage,acd9ad649bb06c177b57023b1bd1609dfbb2d3dbec58eb19dc2b2a653f5889d7,9585050319090d0d
style_ablation,hurricane_irma__909742125662789632__909742125662789632_0,cluster_00174,hurricane_irma,little_or_no_damage,a41ba350dc35a5e4cad4ba262656efbeb4b1c7f79f5d027e65c6064d339f8df6,859edacda92b2a62
style_ablation,hurricane_irma__909841216413429760__909841216413429760_0,cluster_02129,hurricane_irma,severe_damage,c47a3a7070647c66fa8cd752c6a2292d70f4ad5cc4c42cb4dd824a4f0550d7c7,9dadb4b9a6f376a6
style_ablation,hurricane_irma__909874417425149952__909874417425149952_0,cluster_00713,hurricane_irma,mild_damage,8725e1885151a656babc6c45638a5a6c675467e6eccbf0fb29401dc43c4ffc8e,13038b0b0e0e0200
style_ablation,hurricane_irma__909927931316703233__909927931316703233_0,cluster_00239,hurricane_irma,little_or_no_damage,91f905203901f0f505528e498f89c4867a94c5a9a09bfab8dfb7f38dd1989091,0f0f0f050f49d0cd
style_ablation,hurricane_irma__909974100419911680__909974100419911680_0,cluster_02165,hurricane_irma,severe_damage,15268cad5dc3c7c5a1f423b11505a2621846b7d5298111fd8ed559b54423363d,bab2a8d4de36b6d7
style_ablation,hurricane_irma__910066988596305922__910066988596305922_0,cluster_00750,hurricane_irma,mild_damage,f8677e7761c30e2ccb03a800308d917bce54ba3ecd183ecb9e4e7fbb74412ffc,c449cb8e0e0f9799
style_ablation,hurricane_irma__910140800658497537__910140800658497537_0,cluster_00264,hurricane_irma,little_or_no_damage,8d438eef9ff4a50c6381f984748594d99b2e8ad0b40712d583e698a1baad45f6,5d4de9f170f96307
style_ablation,hurricane_irma__910149254097850368__910149254097850368_0,cluster_02197,hurricane_irma,severe_damage,f50366b8b24b120ac335906f76d4ae91ff7185cb5587dca7f2beacea51028804,9283cb4f6763d94f
style_ablation,hurricane_irma__910170497689759744__910170497689759744_0,cluster_00275,hurricane_irma,little_or_no_damage,7a458866f218b3ce89830ccd4892dd1719ef531e14a9050b6b1aca0435652ebe,3bfe5b49b0735b7a
style_ablation,hurricane_irma__910192887723413505__910192887723413505_0,cluster_02211,hurricane_irma,severe_damage,74624cd54e5f82f7e0b68a0650f08650e788043823ea5513e67d35f88a8d9c8f,0f0f249765d89bff
style_ablation,hurricane_irma__910194740905353216__910194740905353216_0,cluster_00284,hurricane_irma,little_or_no_damage,7a8cc551db977fb9ab641b377d2ed14326bf194789164e1c31fdc8d2bb2ba599,99999b034317b7a0
style_ablation,hurricane_irma__910198685685944321__910198685685944321_0,cluster_00789,hurricane_irma,mild_damage,3e5b30f28f7c27f7d57018e9dcfcab597203754c45af0db70f673d8d9c5fd68b,1e0727270f1f0f0f
style_ablation,hurricane_irma__910199425972211713__910199425972211713_0,cluster_00287,hurricane_irma,little_or_no_damage,ea40253125e01f3015b096752a541d9830920ad9feb8acbc0fb057001baf6407,3638317372a02092
style_ablation,hurricane_irma__910244526392008704__910244526392008704_0,cluster_00299,hurricane_irma,little_or_no_damage,4a985ed00db2da2799bc53370052dde3d67bbd23828aea854ca1d2cd383dc48b,02082063e57c315b
style_ablation,hurricane_irma__910247377105297413__910247377105297413_0,cluster_00804,hurricane_irma,mild_damage,c0ab2248dc02b5cdf202d6430749c503159c853bccb94f6f1792593587dd2411,fa5c73711d08013f
style_ablation,hurricane_irma__910255847346987009__910255847346987009_0,cluster_00807,hurricane_irma,mild_damage,363615b6b330860aa479c067f8405639dd4e80f99c15c53489bdd7b311aa80b6,cdc4c2101c9a0303
style_ablation,hurricane_irma__910260829324324864__910260829324324864_0,cluster_00303,hurricane_irma,little_or_no_damage,8f142d9d8cdd4fffd12c70c102704c0bd95d187eada4c99fc6f7a758c0ac0dba,4d4e8c8c1cb3b276
style_ablation,hurricane_maria__910624383978192898__910624383978192898_0,cluster_00822,hurricane_maria,mild_damage,5cb2fb1c1a72c12b1166dcd5b4a0c7d3d18dd4e4ff5c8930f44a7d5b4bda8d35,158d971bdb171716
style_ablation,hurricane_maria__910782807324057600__910782807324057600_0,cluster_00829,hurricane_maria,mild_damage,964efd10ec36b6c8cefd0c1b316442bc924348f03950d7079bad2482dcda686c,c2c8a8868e8a920f
style_ablation,hurricane_maria__911554774008500224__911554774008500224_0,cluster_02298,hurricane_maria,severe_damage,45fbd187d3148f266f538700061a2509b011a3d5c52d5f7a9d66144fb87f3a8f,0343711117014343
style_ablation,hurricane_maria__911634445035278337__911634445035278337_0,cluster_00838,hurricane_maria,mild_damage,0fa222e3facd6c8a9a99182af5e16716b2de40b9ec8e73e06e9ebbb1eb617d5e,9f8fa79bc7511333
style_ablation,hurricane_maria__911646715073171456__911646715073171456_0,cluster_00319,hurricane_maria,little_or_no_damage,789039d46913cf739f5cc8ea967f692b18e63334cb2d69fc818967b2e0315cfc,c73357e7860f8e8e
style_ablation,hurricane_maria__911753146757795842__911753146757795842_2,cluster_02331,hurricane_maria,severe_damage,a8bc8a566e7778d48715d790c44b3e04aefbd603c55e4d60edadf5a4dab06665,6d35259cd6861925
style_ablation,hurricane_maria__911881820559544320__911881820559544320_3,cluster_00844,hurricane_maria,little_or_no_damage,506e023929a4a7cbd5fbf52c2ee4ae83586e5210778e4b4caf9ac5d7c6c1f45e,87078726020f0d2d
style_ablation,hurricane_maria__912424696163028999__912424696163028999_0,cluster_02386,hurricane_maria,severe_damage,7d7c255afb6fb2946546694e1e7cea2a4d585becfac0c52d9cf034459835cd46,c3a0b6b23c9a53b4
style_ablation,hurricane_maria__912460997603999744__912460997603999744_0,cluster_00324,hurricane_maria,little_or_no_damage,86cd3ad62018fc44eac60632032c564bf95305a0a54ae44fba26ed3bb67b570b,0f07170f1f3dffcf
style_ablation,hurricane_maria__913101371246878726__913101371246878726_0,cluster_00874,hurricane_maria,mild_damage,f0bb02a4a6e053d7307d9e807622de0ea7ebbfb6f10eebbe5e3a6d25d506d658,c89cb09886071f3e
style_ablation,hurricane_maria__913379706556338176__913379706556338176_0,cluster_00880,hurricane_maria,mild_damage,9868b6bb3c763b15b85c427dba4a45b3d1f9fc01d782eead32704afbceabbecb,3b3fff5d4f8f8fcd
style_ablation,hurricane_maria__914372204787355648__914372204787355648_0,cluster_00332,hurricane_maria,little_or_no_damage,f2da38815f1c9c383791130dca0bb395b8e56a7f7748882076516ed1e8a73363,92fe2e0e0e4c7c64
style_ablation,hurricane_maria__921419527489032192__921419527489032192_0,cluster_02513,hurricane_maria,severe_damage,156d21447316d70ed1dd551e46bd7dbfa4af4fe88449b987bd6c958d52729ed5,0f2735311f173b38
style_ablation,hurricane_maria__921723467631939585__921723467631939585_0,cluster_00945,hurricane_maria,mild_damage,437615713c5be704335ebf05f8f0512237f9d639001bbf639601f086633552a0,7ddb9d67672f0f0f
style_ablation,hurricane_maria__921853322570731520__921853322570731520_1,cluster_00341,hurricane_maria,little_or_no_damage,33f1c1deb02b2c603fab7021bc754635ed3a7ffb545ba73efdd220205a86d25e,381a326062336647
style_ablation,hurricane_maria__922132997326991360__922132997326991360_0,cluster_00343,hurricane_maria,little_or_no_damage,5dd9c2791d74d572b83d3cf671abf01dc62ed272ef94ec0716bca01ca316a265,53118caccc8f8828
style_ablation,hurricane_maria__922438575991459840__922438575991459840_1,cluster_00345,hurricane_maria,little_or_no_damage,23aae306d7f8e46e4190ed5a948212749995452d842072759c354d310ff78388,33365d010633c2c0
style_ablation,hurricane_maria__922664032187793408__922664032187793408_0,cluster_02553,hurricane_maria,severe_damage,d0b535b8808efa78dd2767684169eead2985c0ff3ae27f18e66a5494c031722a,b8385247a7aca4c2
style_ablation,hurricane_maria__922734674832756737__922734674832756737_0,cluster_00350,hurricane_maria,little_or_no_damage,d0482afa2c601c258bb3b31e3bd5ea533897030aaf6fa04f0570d036a22d9b44,1d1f3b08682c6c6d
style_ablation,hurricane_maria__922889146997211136__922889146997211136_0,cluster_00352,hurricane_maria,little_or_no_damage,f2c9ab62dd60f50f53659883f2ab7067a537496953532f1e22755e479fb71bf8,70f0a8a8f9b19ad2
