sample_id,condition,reviewer_id,original_label_still_valid,text_readable,text_too_obvious,text_completely_invisible,critical_damage_obscured,news_layout_plausible,camouflage_plausible,image_usable,approve,notes
california_wildfires__919970733375217664__919970733375217664_0,misleading_image,,,,,,,,,,,
california_wildfires__919970733375217664__919970733375217664_0,misleading_text,,,,,,,,,,,
california_wildfires__919970733375217664__919970733375217664_0,misleading_joint,,,,,,,,,,,
hurricane_maria__928651782946947072__928651782946947072_0,clean,,,,,,,,,,,
hurricane_maria__928651782946947072__928651782946947072_0,benign_image,,,,,,,,,,,
hurricane_maria__928651782946947072__928651782946947072_0,benign_text,,,,,,,,,,,
hurricane_maria__928651782946947072__928651782946947072_0,benign_joint,,,,,,,,,,,
hurricane_maria__928651782946947072__928651782946947072_0,direct_image,,,,,,,,,,,
hurricane_maria__928651782946947072__928651782946947072_0,direct_text,,,,,,,,,,,
hurricane_maria__928651782946947072__928651782946947072_0,direct_joint,,,,,,,,,,,
hurricane_maria__928651782946947072__928651782946947072_0,misleading_image,,,,,,,,,,,
hurricane_maria__928651782946947072__928651782946947072_0,misleading_text,,,,,,,,,,,
hurricane_maria__928651782946947072__928651782946947072_0,misleading_joint,,,,,,,,,,,
california_wildfires__917834628290920448__917834628290920448_0,clean,,,,,,,,,,,
california_wildfires__917834628290920448__917834628290920448_0,benign_image,,,,,,,,,,,
california_wildfires__917834628290920448__917834628290920448_0,benign_text,,,,,,,,,,,
california_wildfires__917834628290920448__917834628290920448_0,benign_joint,,,,,,,,,,,
california_wildfires__917834628290920448__917834628290920448_0,direct_image,,,,,,,,,,,
california_wildfires__917834628290920448__917834628290920448_0,direct_text,,,,,,,,,,,
california_wildfires__917834628290920448__917834628290920448_0,direct_joint,,,,,,,,,,,
california_wildfires__917834628290920448__917834628290920448_0,misleading_image,,,,,,,,,,,
california_wildfires__917834628290920448__917834628290920448_0,misleading_text,,,,,,,,,,,
california_wildfires__917834628290920448__917834628290920448_0,misleading_joint,,,,,,,,,,,
mexico_earthquake__913092121292410883__913092121292410883_0,clean,,,,,,,,,,,
mexico_earthquake__913092121292410883__913092121292410883_0,benign_image,,,,,,,,,,,
mexico_earthquake__913092121292410883__913092121292410883_0,benign_text,,,,,,,,,,,
mexico_earthquake__913092121292410883__913092121292410883_0,benign_joint,,,,,,,,,,,
mexico_earthquake__913092121292410883__913092121292410883_0,direct_image,,,,,,,,,,,
mexico_earthquake__913092121292410883__913092121292410883_0,direct_text,,,,,,,,,,,
mexico_earthquake__913092121292410883__913092121292410883_0,direct_joint,,,,,,,,,,,
mexico_earthquake__913092121292410883__913092121292410883_0,misleading_image,,,,,,,,,,,
mexico_earthquake__913092121292410883__913092121292410883_0,misleading_text,,,,,,,,,,,
mexico_earthquake__913092121292410883__913092121292410883_0,misleading_joint,,,,,,,,,,,
hurricane_maria__921443803457781766__921443803457781766_1,clean,,,,,,,,,,,
hurricane_maria__921443803457781766__921443803457781766_1,benign_image,,,,,,,,,,,
hurricane_maria__921443803457781766__921443803457781766_1,benign_text,,,,,,,,,,,
hurricane_maria__921443803457781766__921443803457781766_1,benign_joint,,,,,,,,,,,
hurricane_maria__921443803457781766__921443803457781766_1,direct_image,,,,,,,,,,,
hurricane_maria__921443803457781766__921443803457781766_1,direct_text,,,,,,,,,,,
hurricane_maria__921443803457781766__921443803457781766_1,direct_joint,,,,,,,,,,,
hurricane_maria__921443803457781766__921443803457781766_1,misleading_image,,,,,,,,,,,
hurricane_maria__921443803457781766__921443803457781766_1,misleading_text,,,,,,,,,,,
hurricane_maria__921443803457781766__921443803457781766_1,misleading_joint,,,,,,,,,,,
srilanka_floods__871260385252343808__871260385252343808_0,clean,,,,,,,,,,,
srilanka_floods__871260385252343808__871260385252343808_0,benign_image,,,,,,,,,,,
srilanka_floods__871260385252343808__871260385252343808_0,benign_text,,,,,,,,,,,
srilanka_floods__871260385252343808__871260385252343808_0,benign_joint,,,,,,,,,,,
srilanka_floods__871260385252343808__871260385252343808_0,direct_image,,,,,,,,,,,
srilanka_floods__871260385252343808__871260385252343808_0,direct_text,,,,,,,,,,,
srilanka_floods__871260385252343808__871260385252343808_0,direct_joint,,,,,,,,,,,
srilanka_floods__871260385252343808__871260385252343808_0,misleading_image,,,,,,,,,,,
srilanka_floods__871260385252343808__871260385252343808_0,misleading_text,,,,,,,,,,,
srilanka_floods__871260385252343808__871260385252343808_0,misleading_joint,,,,,,,,,,,
hurricane_harvey__906842826457133056__906842826457133056_0,clean,,,,,,,,,,,
hurricane_harvey__906842826457133056__906842826457133056_0,benign_image,,,,,,,,,,,
hurricane_harvey__906842826457133056__906842826457133056_0,benign_text,,,,,,,,,,,
hurricane_harvey__906842826457133056__906842826457133056_0,benign_joint,,,,,,,,,,,
hurricane_harvey__906842826457133056__906842826457133056_0,direct_image,,,,,,,,,,,
hurricane_harvey__906842826457133056__906842826457133056_0,direct_text,,,,,,,,,,,
hurricane_harvey__906842826457133056__906842826457133056_0,direct_joint,,,,,,,,,,,
hurricane_harvey__906842826457133056__906842826457133056_0,misleading_image,,,,,,,,,,,
hurricane_harvey__906842826457133056__906842826457133056_0,misleading_text,,,,,,,,,,,
hurricane_harvey__906842826457133056__906842826457133056_0,misleading_joint,,,,,,,,,,,
hurricane_harvey__901713307144507392__901713307144507392_0,clean,,,,,,,,,,,
hurricane_harvey__901713307144507392__901713307144507392_0,benign_image,,,,,,,,,,,
hurricane_harvey__901713307144507392__901713307144507392_0,benign_text,,,,,,,,,,,
hurricane_harvey__901713307144507392__901713307144507392_0,benign_joint,,,,,,,,,,,
hurricane_harvey__901713307144507392__901713307144507392_0,direct_image,,,,,,,,,,,
hurricane_harvey__901713307144507392__901713307144507392_0,direct_text,,,,,,,,,,,
hurricane_harvey__901713307144507392__901713307144507392_0,direct_joint,,,,,,,,,,,
hurricane_harvey__901713307144507392__901713307144507392_0,misleading_image,,,,,,,,,,,
hurricane_harvey__901713307144507392__901713307144507392_0,misleading_text,,,,,,,,,,,
hurricane_harvey__901713307144507392__901713307144507392_0,misleading_joint,,,,,,,,,,,
hurricane_irma__910247140441632768__910247140441632768_0,clean,,,,,,,,,,,
hurricane_irma__910247140441632768__910247140441632768_0,benign_image,,,,,,,,,,,
hurricane_irma__910247140441632768__910247140441632768_0,benign_text,,,,,,,,,,,
hurricane_irma__910247140441632768__910247140441632768_0,benign_joint,,,,,,,,,,,
hurricane_irma__910247140441632768__910247140441632768_0,direct_image,,,,,,,,,,,
hurricane_irma__910247140441632768__910247140441632768_0,direct_text,,,,,,,,,,,
hurricane_irma__910247140441632768__910247140441632768_0,direct_joint,,,,,,,,,,,
hurricane_irma__910247140441632768__910247140441632768_0,misleading_image,,,,,,,,,,,
hurricane_irma__910247140441632768__910247140441632768_0,misleading_text,,,,,,,,,,,
hurricane_irma__910247140441632768__910247140441632768_0,misleading_joint,,,,,,,,,,,
hurricane_harvey__907712998642536448__907712998642536448_0,clean,,,,,,,,,,,
hurricane_harvey__907712998642536448__907712998642536448_0,benign_image,,,,,,,,,,,
hurricane_harvey__907712998642536448__907712998642536448_0,benign_text,,,,,,,,,,,
hurricane_harvey__907712998642536448__907712998642536448_0,benign_joint,,,,,,,,,,,
hurricane_harvey__907712998642536448__907712998642536448_0,direct_image,,,,,,,,,,,
hurricane_harvey__907712998642536448__907712998642536448_0,direct_text,,,,,,,,,,,
hurricane_harvey__907712998642536448__907712998642536448_0,direct_joint,,,,,,,,,,,
hurricane_harvey__907712998642536448__907712998642536448_0,misleading_image,,,,,,,,,,,
hurricane_harvey__907712998642536448__907712998642536448_0,misleading_text,,,,,,,,,,,
hurricane_harvey__907712998642536448__907712998642536448_0,misleading_joint,,,,,,,,,,,
hurricane_irma__909440826933223425__909440826933223425_0,clean,,,,,,,,,,,
hurricane_irma__909440826933223425__909440826933223425_0,benign_image,,,,,,,,,,,
hurricane_irma__909440826933223425__909440826933223425_0,benign_text,,,,,,,,,,,
hurricane_irma__909440826933223425__909440826933223425_0,benign_joint,,,,,,,,,,,
hurricane_irma__909440826933223425__909440826933223425_0,direct_image,,,,,,,,,,,
hurricane_irma__909440826933223425__909440826933223425_0,direct_text,,,,,,,,,,,
hurricane_irma__909440826933223425__909440826933223425_0,direct_joint,,,,,,,,,,,
hurricane_irma__909440826933223425__909440826933223425_0,misleading_image,,,,,,,,,,,
hurricane_irma__909440826933223425__909440826933223425_0,misleading_text,,,,,,,,,,,
hurricane_irma__909440826933223425__909440826933223425_0,misleading_joint,,,,,,,,,,,
hurricane_irma__910216576464510976__910216576464510976_0,clean,,,,,,,,,,,
hurricane_irma__910216576464510976__910216576464510976_0,benign_image,,,,,,,,,,,
hurricane_irma__910216576464510976__910216576464510976_0,benign_text,,,,,,,,,,,
hurricane_irma__910216576464510976__910216576464510976_0,benign_joint,,,,,,,,,,,
hurricane_irma__910216576464510976__910216576464510976_0,direct_image,,,,,,,,,,,
hurricane_irma__910216576464510976__910216576464510976_0,direct_text,,,,,,,,,,,
hurricane_irma__910216576464510976__910216576464510976_0,direct_joint,,,,,,,,,,,
hurricane_irma__910216576464510976__910216576464510976_0,misleading_image,,,,,,,,,,,
hurricane_irma__910216576464510976__910216576464510976_0,misleading_text,,,,,,,,,,,
hurricane_irma__910216576464510976__910216576464510976_0,misleading_joint,,,,,,,,,,,
california_wildfires__919943278220341249__919943278220341249_0,clean,,,,,,,,,,,
california_wildfires__919943278220341249__919943278220341249_0,benign_image,,,,,,,,,,,
california_wildfires__919943278220341249__919943278220341249_0,benign_text,,,,,,,,,,,
california_wildfires__919943278220341249__919943278220341249_0,benign_joint,,,,,,,,,,,
california_wildfires__919943278220341249__919943278220341249_0,direct_image,,,,,,,,,,,
california_wildfires__919943278220341249__919943278220341249_0,direct_text,,,,,,,,,,,
california_wildfires__919943278220341249__919943278220341249_0,direct_joint,,,,,,,,,,,
california_wildfires__919943278220341249__919943278220341249_0,misleading_image,,,,,,,,,,,
california_wildfires__919943278220341249__919943278220341249_0,misleading_text,,,,,,,,,,,
california_wildfires__919943278220341249__919943278220341249_0,misleading_joint,,,,,,,,,,,
hurricane_harvey__907772978116653056__907772978116653056_1,clean,,,,,,,,,,,
hurricane_harvey__907772978116653056__907772978116653056_1,benign_image,,,,,,,,,,,
hurricane_harvey__907772978116653056__907772978116653056_1,benign_text,,,,,,,,,,,
hurricane_harvey__907772978116653056__907772978116653056_1,benign_joint,,,,,,,,,,,
hurricane_harvey__907772978116653056__907772978116653056_1,direct_image,,,,,,,,,,,
hurricane_harvey__907772978116653056__907772978116653056_1,direct_text,,,,,,,,,,,
hurricane_harvey__907772978116653056__907772978116653056_1,direct_joint,,,,,,,,,,,
hurricane_harvey__907772978116653056__907772978116653056_1,misleading_image,,,,,,,,,,,
hurricane_harvey__907772978116653056__907772978116653056_1,misleading_text,,,,,,,,,,,
hurricane_harvey__907772978116653056__907772978116653056_1,misleading_joint,,,,,,,,,,,
hurricane_harvey__905498554332000256__905498554332000256_3,clean,,,,,,,,,,,
hurricane_harvey__905498554332000256__905498554332000256_3,benign_image,,,,,,,,,,,
hurricane_harvey__905498554332000256__905498554332000256_3,benign_text,,,,,,,,,,,
hurricane_harvey__905498554332000256__905498554332000256_3,benign_joint,,,,,,,,,,,
hurricane_harvey__905498554332000256__905498554332000256_3,direct_image,,,,,,,,,,,
hurricane_harvey__905498554332000256__905498554332000256_3,direct_text,,,,,,,,,,,
hurricane_harvey__905498554332000256__905498554332000256_3,direct_joint,,,,,,,,,,,
hurricane_harvey__905498554332000256__905498554332000256_3,misleading_image,,,,,,,,,,,
hurricane_harvey__905498554332000256__905498554332000256_3,misleading_text,,,,,,,,,,,
hurricane_harvey__905498554332000256__905498554332000256_3,misleading_joint,,,,,,,,,,,
hurricane_irma__909914772816179201__909914772816179201_3,clean,,,,,,,,,,,
hurricane_irma__909914772816179201__909914772816179201_3,benign_image,,,,,,,,,,,
hurricane_irma__909914772816179201__909914772816179201_3,benign_text,,,,,,,,,,,
hurricane_irma__909914772816179201__909914772816179201_3,benign_joint,,,,,,,,,,,
hurricane_irma__909914772816179201__909914772816179201_3,direct_image,,,,,,,,,,,
hurricane_irma__909914772816179201__909914772816179201_3,direct_text,,,,,,,,,,,
hurricane_irma__909914772816179201__909914772816179201_3,direct_joint,,,,,,,,,,,
hurricane_irma__909914772816179201__909914772816179201_3,misleading_image,,,,,,,,,,,
hurricane_irma__909914772816179201__909914772816179201_3,misleading_text,,,,,,,,,,,
hurricane_irma__909914772816179201__909914772816179201_3,misleading_joint,,,,,,,,,,,
hurricane_irma__905715102258569216__905715102258569216_0,clean,,,,,,,,,,,
hurricane_irma__905715102258569216__905715102258569216_0,benign_image,,,,,,,,,,,
hurricane_irma__905715102258569216__905715102258569216_0,benign_text,,,,,,,,,,,
hurricane_irma__905715102258569216__905715102258569216_0,benign_joint,,,,,,,,,,,
hurricane_irma__905715102258569216__905715102258569216_0,direct_image,,,,,,,,,,,
hurricane_irma__905715102258569216__905715102258569216_0,direct_text,,,,,,,,,,,
hurricane_irma__905715102258569216__905715102258569216_0,direct_joint,,,,,,,,,,,
hurricane_irma__905715102258569216__905715102258569216_0,misleading_image,,,,,,,,,,,
hurricane_irma__905715102258569216__905715102258569216_0,misleading_text,,,,,,,,,,,
hurricane_irma__905715102258569216__905715102258569216_0,misleading_joint,,,,,,,,,,,
hurricane_irma__909484405214908419__909484405214908419_0,clean,,,,,,,,,,,
hurricane_irma__909484405214908419__909484405214908419_0,benign_image,,,,,,,,,,,
hurricane_irma__909484405214908419__909484405214908419_0,benign_text,,,,,,,,,,,
hurricane_irma__909484405214908419__909484405214908419_0,benign_joint,,,,,,,,,,,
hurricane_irma__909484405214908419__909484405214908419_0,direct_image,,,,,,,,,,,
hurricane_irma__909484405214908419__909484405214908419_0,direct_text,,,,,,,,,,,
hurricane_irma__909484405214908419__909484405214908419_0,direct_joint,,,,,,,,,,,
hurricane_irma__909484405214908419__909484405214908419_0,misleading_image,,,,,,,,,,,
hurricane_irma__909484405214908419__909484405214908419_0,misleading_text,,,,,,,,,,,
hurricane_irma__909484405214908419__909484405214908419_0,misleading_joint,,,,,,,,,,,
hurricane_harvey__901692349289566210__901692349289566210_2,clean,,,,,,,,,,,
hurricane_harvey__901692349289566210__901692349289566210_2,benign_image,,,,,,,,,,,
hurricane_harvey__901692349289566210__901692349289566210_2,benign_text,,,,,,,,,,,
hurricane_harvey__901692349289566210__901692349289566210_2,benign_joint,,,,,,,,,,,
hurricane_harvey__901692349289566210__901692349289566210_2,direct_image,,,,,,,,,,,
hurricane_harvey__901692349289566210__901692349289566210_2,direct_text,,,,,,,,,,,
hurricane_harvey__901692349289566210__901692349289566210_2,direct_joint,,,,,,,,,,,
hurricane_harvey__901692349289566210__901692349289566210_2,misleading_image,,,,,,,,,,,
hurricane_harvey__901692349289566210__901692349289566210_2,misleading_text,,,,,,,,,,,
hurricane_harvey__901692349289566210__901692349289566210_2,misleading_joint,,,,,,,,,,,
hurricane_maria__913992284986855424__913992284986855424_0,clean,,,,,,,,,,,
hurricane_maria__913992284986855424__913992284986855424_0,benign_image,,,,,,,,,,,
hurricane_maria__913992284986855424__913992284986855424_0,benign_text,,,,,,,,,,,
hurricane_maria__913992284986855424__913992284986855424_0,benign_joint,,,,,,,,,,,
hurricane_maria__913992284986855424__913992284986855424_0,direct_image,,,,,,,,,,,
hurricane_maria__913992284986855424__913992284986855424_0,direct_text,,,,,,,,,,,
hurricane_maria__913992284986855424__913992284986855424_0,direct_joint,,,,,,,,,,,
hurricane_maria__913992284986855424__913992284986855424_0,misleading_image,,,,,,,,,,,
hurricane_maria__913992284986855424__913992284986855424_0,misleading_text,,,,,,,,,,,
hurricane_maria__913992284986855424__913992284986855424_0,misleading_joint,,,,,,,,,,,
hurricane_maria__916134570759802880__916134570759802880_0,clean,,,,,,,,,,,
hurricane_maria__916134570759802880__916134570759802880_0,benign_image,,,,,,,,,,,
hurricane_maria__916134570759802880__916134570759802880_0,benign_text,,,,,,,,,,,
hurricane_maria__916134570759802880__916134570759802880_0,benign_joint,,,,,,,,,,,
hurricane_maria__916134570759802880__916134570759802880_0,direct_image,,,,,,,,,,,
hurricane_maria__916134570759802880__916134570759802880_0,direct_text,,,,,,,,,,,
hurricane_maria__916134570759802880__916134570759802880_0,direct_joint,,,,,,,,,,,
hurricane_maria__916134570759802880__916134570759802880_0,misleading_image,,,,,,,,,,,
hurricane_maria__916134570759802880__916134570759802880_0,misleading_text,,,,,,,,,,,
hurricane_maria__916134570759802880__916134570759802880_0,misleading_joint,,,,,,,,,,,
hurricane_harvey__905548507343454208__905548507343454208_0,clean,,,,,,,,,,,
hurricane_harvey__905548507343454208__905548507343454208_0,benign_image,,,,,,,,,,,
hurricane_harvey__905548507343454208__905548507343454208_0,benign_text,,,,,,,,,,,
hurricane_harvey__905548507343454208__905548507343454208_0,benign_joint,,,,,,,,,,,
hurricane_harvey__905548507343454208__905548507343454208_0,direct_image,,,,,,,,,,,
hurricane_harvey__905548507343454208__905548507343454208_0,direct_text,,,,,,,,,,,
hurricane_harvey__905548507343454208__905548507343454208_0,direct_joint,,,,,,,,,,,
hurricane_harvey__905548507343454208__905548507343454208_0,misleading_image,,,,,,,,,,,
hurricane_harvey__905548507343454208__905548507343454208_0,misleading_text,,,,,,,,,,,
hurricane_harvey__905548507343454208__905548507343454208_0,misleading_joint,,,,,,,,,,,
srilanka_floods__870061681493155844__870061681493155844_0,clean,,,,,,,,,,,
srilanka_floods__870061681493155844__870061681493155844_0,benign_image,,,,,,,,,,,
srilanka_floods__870061681493155844__870061681493155844_0,benign_text,,,,,,,,,,,
srilanka_floods__870061681493155844__870061681493155844_0,benign_joint,,,,,,,,,,,
srilanka_floods__870061681493155844__870061681493155844_0,direct_image,,,,,,,,,,,
srilanka_floods__870061681493155844__870061681493155844_0,direct_text,,,,,,,,,,,
srilanka_floods__870061681493155844__870061681493155844_0,direct_joint,,,,,,,,,,,
srilanka_floods__870061681493155844__870061681493155844_0,misleading_image,,,,,,,,,,,
srilanka_floods__870061681493155844__870061681493155844_0,misleading_text,,,,,,,,,,,
srilanka_floods__870061681493155844__870061681493155844_0,misleading_joint,,,,,,,,,,,
california_wildfires__921528721563095041__921528721563095041_0,clean,,,,,,,,,,,
california_wildfires__921528721563095041__921528721563095041_0,benign_image,,,,,,,,,,,
california_wildfires__921528721563095041__921528721563095041_0,benign_text,,,,,,,,,,,
california_wildfires__921528721563095041__921528721563095041_0,benign_joint,,,,,,,,,,,
california_wildfires__921528721563095041__921528721563095041_0,direct_image,,,,,,,,,,,
california_wildfires__921528721563095041__921528721563095041_0,direct_text,,,,,,,,,,,
california_wildfires__921528721563095041__921528721563095041_0,direct_joint,,,,,,,,,,,
california_wildfires__921528721563095041__921528721563095041_0,misleading_image,,,,,,,,,,,
california_wildfires__921528721563095041__921528721563095041_0,misleading_text,,,,,,,,,,,
california_wildfires__921528721563095041__921528721563095041_0,misleading_joint,,,,,,,,,,,
hurricane_maria__912337650278916097__912337650278916097_0,clean,,,,,,,,,,,
hurricane_maria__912337650278916097__912337650278916097_0,benign_image,,,,,,,,,,,
hurricane_maria__912337650278916097__912337650278916097_0,benign_text,,,,,,,,,,,
hurricane_maria__912337650278916097__912337650278916097_0,benign_joint,,,,,,,,,,,
hurricane_maria__912337650278916097__912337650278916097_0,direct_image,,,,,,,,,,,
hurricane_maria__912337650278916097__912337650278916097_0,direct_text,,,,,,,,,,,
hurricane_maria__912337650278916097__912337650278916097_0,direct_joint,,,,,,,,,,,
hurricane_maria__912337650278916097__912337650278916097_0,misleading_image,,,,,,,,,,,
hurricane_maria__912337650278916097__912337650278916097_0,misleading_text,,,,,,,,,,,
hurricane_maria__912337650278916097__912337650278916097_0,misleading_joint,,,,,,,,,,,
srilanka_floods__870635993661091840__870635993661091840_0,clean,,,,,,,,,,,
srilanka_floods__870635993661091840__870635993661091840_0,benign_image,,,,,,,,,,,
srilanka_floods__870635993661091840__870635993661091840_0,benign_text,,,,,,,,,,,
srilanka_floods__870635993661091840__870635993661091840_0,benign_joint,,,,,,,,,,,
srilanka_floods__870635993661091840__870635993661091840_0,direct_image,,,,,,,,,,,
srilanka_floods__870635993661091840__870635993661091840_0,direct_text,,,,,,,,,,,
srilanka_floods__870635993661091840__870635993661091840_0,direct_joint,,,,,,,,,,,
srilanka_floods__870635993661091840__870635993661091840_0,misleading_image,,,,,,,,,,,
srilanka_floods__870635993661091840__870635993661091840_0,misleading_text,,,,,,,,,,,
srilanka_floods__870635993661091840__870635993661091840_0,misleading_joint,,,,,,,,,,,
iraq_iran_earthquake__930181623043239938__930181623043239938_0,clean,,,,,,,,,,,
iraq_iran_earthquake__930181623043239938__930181623043239938_0,benign_image,,,,,,,,,,,
iraq_iran_earthquake__930181623043239938__930181623043239938_0,benign_text,,,,,,,,,,,
iraq_iran_earthquake__930181623043239938__930181623043239938_0,benign_joint,,,,,,,,,,,
iraq_iran_earthquake__930181623043239938__930181623043239938_0,direct_image,,,,,,,,,,,
iraq_iran_earthquake__930181623043239938__930181623043239938_0,direct_text,,,,,,,,,,,
iraq_iran_earthquake__930181623043239938__930181623043239938_0,direct_joint,,,,,,,,,,,
iraq_iran_earthquake__930181623043239938__930181623043239938_0,misleading_image,,,,,,,,,,,
iraq_iran_earthquake__930181623043239938__930181623043239938_0,misleading_text,,,,,,,,,,,
iraq_iran_earthquake__930181623043239938__930181623043239938_0,misleading_joint,,,,,,,,,,,
mexico_earthquake__910623424309088256__910623424309088256_0,clean,,,,,,,,,,,
mexico_earthquake__910623424309088256__910623424309088256_0,benign_image,,,,,,,,,,,
mexico_earthquake__910623424309088256__910623424309088256_0,benign_text,,,,,,,,,,,
mexico_earthquake__910623424309088256__910623424309088256_0,benign_joint,,,,,,,,,,,
mexico_earthquake__910623424309088256__910623424309088256_0,direct_image,,,,,,,,,,,
mexico_earthquake__910623424309088256__910623424309088256_0,direct_text,,,,,,,,,,,
mexico_earthquake__910623424309088256__910623424309088256_0,direct_joint,,,,,,,,,,,
mexico_earthquake__910623424309088256__910623424309088256_0,misleading_image,,,,,,,,,,,
mexico_earthquake__910623424309088256__910623424309088256_0,misleading_text,,,,,,,,,,,
mexico_earthquake__910623424309088256__910623424309088256_0,misleading_joint,,,,,,,,,,,
hurricane_harvey__905470249683865604__905470249683865604_0,clean,,,,,,,,,,,
hurricane_harvey__905470249683865604__905470249683865604_0,benign_image,,,,,,,,,,,
hurricane_harvey__905470249683865604__905470249683865604_0,benign_text,,,,,,,,,,,
hurricane_harvey__905470249683865604__905470249683865604_0,benign_joint,,,,,,,,,,,
hurricane_harvey__905470249683865604__905470249683865604_0,direct_image,,,,,,,,,,,
hurricane_harvey__905470249683865604__905470249683865604_0,direct_text,,,,,,,,,,,
hurricane_harvey__905470249683865604__905470249683865604_0,direct_joint,,,,,,,,,,,
hurricane_harvey__905470249683865604__905470249683865604_0,misleading_image,,,,,,,,,,,
hurricane_harvey__905470249683865604__905470249683865604_0,misleading_text,,,,,,,,,,,
hurricane_harvey__905470249683865604__905470249683865604_0,misleading_joint,,,,,,,,,,,
hurricane_harvey__901762681975304193__901762681975304193_0,clean,,,,,,,,,,,
hurricane_harvey__901762681975304193__901762681975304193_0,benign_image,,,,,,,,,,,
hurricane_harvey__901762681975304193__901762681975304193_0,benign_text,,,,,,,,,,,
hurricane_harvey__901762681975304193__901762681975304193_0,benign_joint,,,,,,,,,,,
hurricane_harvey__901762681975304193__901762681975304193_0,direct_image,,,,,,,,,,,
hurricane_harvey__901762681975304193__901762681975304193_0,direct_text,,,,,,,,,,,
hurricane_harvey__901762681975304193__901762681975304193_0,direct_joint,,,,,,,,,,,
hurricane_harvey__901762681975304193__901762681975304193_0,misleading_image,,,,,,,,,,,
hurricane_harvey__901762681975304193__901762681975304193_0,misleading_text,,,,,,,,,,,
hurricane_harvey__901762681975304193__901762681975304193_0,misleading_joint,,,,,,,,,,,
iraq_iran_earthquake__930106568116441094__930106568116441094_0,clean,,,,,,,,,,,
iraq_iran_earthquake__930106568116441094__930106568116441094_0,benign_image,,,,,,,,,,,
iraq_iran_earthquake__930106568116441094__930106568116441094_0,benign_text,,,,,,,,,,,
iraq_iran_earthquake__930106568116441094__930106568116441094_0,benign_joint,,,,,,,,,,,
iraq_iran_earthquake__930106568116441094__930106568116441094_0,direct_image,,,,,,,,,,,
iraq_iran_earthquake__930106568116441094__930106568116441094_0,direct_text,,,,,,,,,,,
iraq_iran_earthquake__930106568116441094__930106568116441094_0,direct_joint,,,,,,,,,,,
iraq_iran_earthquake__930106568116441094__930106568116441094_0,misleading_image,,,,,,,,,,,
iraq_iran_earthquake__930106568116441094__930106568116441094_0,misleading_text,,,,,,,,,,,
iraq_iran_earthquake__930106568116441094__930106568116441094_0,misleading_joint,,,,,,,,,,,
hurricane_harvey__904240884241326081__904240884241326081_0,clean,,,,,,,,,,,
hurricane_harvey__904240884241326081__904240884241326081_0,benign_image,,,,,,,,,,,
hurricane_harvey__904240884241326081__904240884241326081_0,benign_text,,,,,,,,,,,
hurricane_harvey__904240884241326081__904240884241326081_0,benign_joint,,,,,,,,,,,
hurricane_harvey__904240884241326081__904240884241326081_0,direct_image,,,,,,,,,,,
hurricane_harvey__904240884241326081__904240884241326081_0,direct_text,,,,,,,,,,,
hurricane_harvey__904240884241326081__904240884241326081_0,direct_joint,,,,,,,,,,,
hurricane_harvey__904240884241326081__904240884241326081_0,misleading_image,,,,,,,,,,,
hurricane_harvey__904240884241326081__904240884241326081_0,misleading_text,,,,,,,,,,,
hurricane_harvey__904240884241326081__904240884241326081_0,misleading_joint,,,,,,,,,,,
hurricane_maria__915256404742688769__915256404742688769_1,clean,,,,,,,,,,,
hurricane_maria__915256404742688769__915256404742688769_1,benign_image,,,,,,,,,,,
hurricane_maria__915256404742688769__915256404742688769_1,benign_text,,,,,,,,,,,
hurricane_maria__915256404742688769__915256404742688769_1,benign_joint,,,,,,,,,,,
hurricane_maria__915256404742688769__915256404742688769_1,direct_image,,,,,,,,,,,
hurricane_maria__915256404742688769__915256404742688769_1,direct_text,,,,,,,,,,,
hurricane_maria__915256404742688769__915256404742688769_1,direct_joint,,,,,,,,,,,
hurricane_maria__915256404742688769__915256404742688769_1,misleading_image,,,,,,,,,,,
hurricane_maria__915256404742688769__915256404742688769_1,misleading_text,,,,,,,,,,,
hurricane_maria__915256404742688769__915256404742688769_1,misleading_joint,,,,,,,,,,,
hurricane_irma__910095089489383430__910095089489383430_0,clean,,,,,,,,,,,
hurricane_irma__910095089489383430__910095089489383430_0,benign_image,,,,,,,,,,,
hurricane_irma__910095089489383430__910095089489383430_0,benign_text,,,,,,,,,,,
hurricane_irma__910095089489383430__910095089489383430_0,benign_joint,,,,,,,,,,,
hurricane_irma__910095089489383430__910095089489383430_0,direct_image,,,,,,,,,,,
hurricane_irma__910095089489383430__910095089489383430_0,direct_text,,,,,,,,,,,
hurricane_irma__910095089489383430__910095089489383430_0,direct_joint,,,,,,,,,,,
hurricane_irma__910095089489383430__910095089489383430_0,misleading_image,,,,,,,,,,,
hurricane_irma__910095089489383430__910095089489383430_0,misleading_text,,,,,,,,,,,
hurricane_irma__910095089489383430__910095089489383430_0,misleading_joint,,,,,,,,,,,
hurricane_harvey__908496398898925569__908496398898925569_0,clean,,,,,,,,,,,
hurricane_harvey__908496398898925569__908496398898925569_0,benign_image,,,,,,,,,,,
hurricane_harvey__908496398898925569__908496398898925569_0,benign_text,,,,,,,,,,,
hurricane_harvey__908496398898925569__908496398898925569_0,benign_joint,,,,,,,,,,,
hurricane_harvey__908496398898925569__908496398898925569_0,direct_image,,,,,,,,,,,
hurricane_harvey__908496398898925569__908496398898925569_0,direct_text,,,,,,,,,,,
hurricane_harvey__908496398898925569__908496398898925569_0,direct_joint,,,,,,,,,,,
